RUC,RAZON_SOCIAL,UBIGEO,DIRECCION,ES_ANEXO,DISTRITO,TIPO_PERSONA
20209526361,DISTRIBUIDORA EMMA S A,040103,F 2 LOS PORTALES URB.,0,CAYMA,JURIDICA
20412157045,R Y JC COMERCIAL DISTRIBUCIONES E.I.R.L.,040112,AV. KENNEDY 1410 JESUS MARIA URB.,0,PAUCARPATA,JURIDICA
20159025153,DISTRIBUIDORA DE NEUMATICOS S.A.,040101,F 4 MAGISTERIAL II ETAPA URB.,0,AREQUIPA (CERCADO),JURIDICA
20216905971,COMERCIAL VIRGEN DEL CARMEN S R L,040101,F 1 CABANA MARIA URB.,0,AREQUIPA (CERCADO),JURIDICA
20161536301,COMERCIAL MASSI E.I.R.LTDA,040112,CAL. VALDELOMAR 213 15 DE ENERO URB.,0,PAUCARPATA,JURIDICA
20222205868,COMERCIAL IVAN EIRL,040103,T 10 UPIS DEAN VALDIVIA ----,0,CAYMA,JURIDICA
20161542297,DISTRIBUIDORA DANIEL DIAZ EIRLTDA.,040104,MZ I LT11 RIO SECO P.J.,0,CERRO COLORADO,JURIDICA
20163645841,DISTRIBUIDORA PROGRESO EIRLTDA,040129,I 20 DOLORES URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20177458911,GRAN DISTRIBUIDORA DEL SUR S C R LTDA,040110,MZ H 02 LAS PALMERAS URB.,0,MIRAFLORES,JURIDICA
20214486050,COMERCIAL NORKA E I R L,040101,CAL. PERU 622,0,AREQUIPA (CERCADO),JURIDICA
20218681167,DISTRIBUIDORA EDUARDO S E I R L,040112,MZ R LT 9 QUINTA TRISTAN URB.,0,PAUCARPATA,JURIDICA
20170276621,PROMOTORA DISTRIBUIDORA DE IMPORTACION EXPORTACION SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,CAL. MOQUEGUA 9 1 SEMI RURAL PACHACUTEC URB.,0,CERRO COLORADO,JURIDICA
20371273965,DISTRIBUIDORA J.REINOSO S.A.,040101,CAL. MANUEL BELGRANO C 3 ALVAREZ THOMAS URB.,0,AREQUIPA (CERCADO),JURIDICA
20190191011,DISTRIBUIDORA JESUS MARIA EIRLTDA,040104,MZ B LT 7 VILLA EL SOL URB.,0,CERRO COLORADO,JURIDICA
20204133361,DISTRIBUIDORA COMERCIAL L.M.EIRLTDA,040101,CAL. ALVAREZ THOMAS 451 7,0,AREQUIPA (CERCADO),JURIDICA
20498363254,COMERCIAL TRADI S.A.C.,040122,AV. SOCABAYA 329 SAN MARTIN DE SOCABAYA URB.,0,SOCABAYA,JURIDICA
20498224998,IMPORTADORA Y DISTRIBUIDORA KARINA SAC,040101,CAL. JERUSALEN 311,0,AREQUIPA (CERCADO),JURIDICA
20209523770,DISTRIBUIDORA FERNAN ZEGARRA EIRL,040101,AV. AV PARRA 355 A CERCADO ----,0,AREQUIPA (CERCADO),JURIDICA
20209554144,DISTRIBUIDORA PAMEL E I R L,040104,CAL. RAMON CASTILLA 403 LA LIBERTAD URB.,0,CERRO COLORADO,JURIDICA
20222853941,DISTRIBUIDORA LUIS CONTRERAS E I R L,040101,CAL. SANTA MARTHA 317A,0,AREQUIPA (CERCADO),JURIDICA
20225686638,CASA COMERCIAL GAMBARINI MARQUEZ EIRLTDA,040101,MZ D LT 2 SIDSUR URB.,0,AREQUIPA (CERCADO),JURIDICA
20227494396,COMERCIALIZADORA & DISTRIBUIDORA ARROYO,040109,CAL. PARIS 310 SANTA ROSA URB.,0,MARIANO MELGAR,JURIDICA
20228315771,COMERCIAL LUISA E I R LTDA,040117,CAL. TAMAYO S/N,0,SACHACA,JURIDICA
20121002729,ABARROTES LUCIA BECERRA EIRL,040112,J 23 STA CATALINA URB.,0,PAUCARPATA,JURIDICA
20125006532,DISTRIBUIDORA BUENOS AIRES PALESTRO EIRL,040126,CAL. CARLOS BACA FLOR 129,0,YANAHUARA,JURIDICA
20120869389,SELECTOUR SOCIEDAD COMERCIAL DE RESP LTD,040101,CAL. VILLALBA 107,0,AREQUIPA (CERCADO),JURIDICA
20226889524,S&V SISTEMAS EMPRESA COMERCIAL DE RESP L,040129,CAL. MEXICO X 1 SATELITE GRANDE URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20130840842,ELECTRONICA INDUSTRIAL MEDICO COMERCIAL,040101,CAL. SIMON RODRIGUEZ 110 UMACOLLO RES.,0,AREQUIPA (CERCADO),JURIDICA
20216240392,REPRESENTACIONES R J SOCIEDAD COMERCIAL,040101,CAL. RIVERO 213,0,AREQUIPA (CERCADO),JURIDICA
20498037705,COMERCIAL J.L.PINTO E.I.R.L.,040122,W 19 AS. AMPLIACION SOCABAYA ----,0,SOCABAYA,JURIDICA
20124988293,RADIODIFUSORA 3305 COMERCIAL LTDA,040101,CAL. CONSUELO 210,0,AREQUIPA (CERCADO),JURIDICA
20121572665,COMERCIAL ELECTRONICA DIGITAL S.R.L.,040101,CAL. CONSUELO 211 12,0,AREQUIPA (CERCADO),JURIDICA
20157211545,CONSORCIO DE EXPLOTACION COMERCIAL SRLTD,040101,CAL. LA MERCED 125,0,AREQUIPA (CERCADO),JURIDICA
20227765501,DISTRIBUIDORA MERVAL E I R LTDA,040101,CAL. DEAN VALDIVIA 409 C,0,AREQUIPA (CERCADO),JURIDICA
20124983810,DISTRIBUIDORA DEL CARPIO E I R LTDA,040112,AV. PIZARRO 125,0,PAUCARPATA,JURIDICA
20176016877,COMERCIAL LAM EIRLTDA,040112,K 3 GUARDIA CIVIL 3 ETAP URB.,0,PAUCARPATA,JURIDICA
20124767360,DISTRIBUIDORA MANALU EIRL,040101,CAL. STA MARTHA 313 01,0,AREQUIPA (CERCADO),JURIDICA
20221367121,ALCONSA COMERCIAL E I R LTDA,040101,CAL. MELGAR 414,0,AREQUIPA (CERCADO),JURIDICA
20224158751,COMERCIAL AVICOLA SANTA ANITA DEL SUR EI,040126,A 6 ORQUIDEAS URB.,0,YANAHUARA,JURIDICA
20223384553,DISTRIBUIDORA GUTIERREZ E I R L,040102,CAL. MADRE DE DIOS 513,0,ALTO SELVA ALEGRE,JURIDICA
20227493829,BODEGA TOP VERDUFRUT E I R LTDA,040126,CAL. FRANCISCO MOSTAJO 302,0,YANAHUARA,JURIDICA
20120994957,DISTRIBUIDORA IMPORTADORA CARPIO E.I.R.L,040126,F 2 BARRIO MAGISTERIAL 2 URB.,0,YANAHUARA,JURIDICA
20121280702,COMERCIAL IBARRA EIRL EN LIQUIDACION,040101,CAL. CASTILLA 39 MUNICIPALIDAD URB.,0,AREQUIPA (CERCADO),JURIDICA
20225050768,COMERCIAL VILY E I R LTDA,040112,PJ. 15 DE AGOSTO 105 LOS OLIVOS URB.,0,PAUCARPATA,JURIDICA
20229370228,COMERCIAL PIRPLAST E I R L,040109,AV. BRASIL 310 GLSMO SAN MARTIN P.J.,0,MARIANO MELGAR,JURIDICA
20121052823,COMERCIAL SANTA FE EIRLTDA,040103,CAL. HUASCAR 200 LA TOMILLA ----,0,CAYMA,JURIDICA
20121307325,COMERCIAL MAURICIUS E.I.R.L.,040112,CAL. TTE. ALCANTARA K 105 SOR ANA DE LOS ANGEL C.H.,0,PAUCARPATA,JURIDICA
20121500753,COMERCIAL SANCHEZ IMPORT EIRL,040112,AV. JESUS 1408,0,PAUCARPATA,JURIDICA
20140262154,COMERCIAL GALENO E.I.R.LTDA.,040103,G 9 EL ROSARIO URB.,0,CAYMA,JURIDICA
20226546082,COMERCIAL DE NEGOCIOS S C R L,040101,CAL. SIGLO XX 122,0,AREQUIPA (CERCADO),JURIDICA
20272183008,ELECTRONICA COMERCIAL DEL SUR E.I.R.L.,040101,CAL. PIZARRO 315,0,AREQUIPA (CERCADO),JURIDICA
20193545123,DISTRIBUIDORA A.F.F. E.I.R.LTDA.,040112,AV. ESTADOS UNIDOS 202 SATELITE GRANDE URB.,0,PAUCARPATA,JURIDICA
20215159818,COMERCIAL Y TRANSP.DE CARGA RO.CH.A.EIRL,040112,CAL. JOSE OLAYA 213 15 DE AGOSTO URB.,0,PAUCARPATA,JURIDICA
20272104141,COMERCIAL FERRETERIA MORVAL E.I.R.L.,040104,AV. PROLONGACION EJERCITO 620,0,CERRO COLORADO,JURIDICA
20120872924,COMERCIAL TALAVERA SOC COM RESP LTDA,040110,CAL. TENIENTE PALACIOS 105 103,0,MIRAFLORES,JURIDICA
20454349238,SYSTEM GROUP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - SYSTEM GROUP S.R.L.,040101,CAL. OCTAVIO MUÑOZ NAJAR 223 137 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20220411266,COMERCIAL NELLY'S E I R L,040110,CAL. ANCASH 317 PORVENIR URB.,0,MIRAFLORES,JURIDICA
20100190011,COMERCIAL JORVAL SA,040101,B 1 SANTA TERESA URB.,0,AREQUIPA (CERCADO),JURIDICA
20220308333,COMERCIAL LEE E I R L,040101,CAL. SANTO DOMINGO 211,0,AREQUIPA (CERCADO),JURIDICA
20222934193,COMERCIAL PUMA EMPRESA INDIVIDUAL R LTDA,040101,CAL. PERU 413A,0,AREQUIPA (CERCADO),JURIDICA
20227429659,COMERCIAL ANTONIO E I R L,040107,---- COMITE 11 A AMPLIACION PAMPAS DE P.J.,0,JACOBO HUNTER,JURIDICA
20133192787,COMERCIAL INDUSTRIAL E.I.R.L.,040112,AV. JESUS 701C 15 DE ENERO URB.,0,PAUCARPATA,JURIDICA
20177270289,COMERCIAL DISTRIBUIDORA SUR E.I.R.L,040109,AV. MARISCAL CASTILLA 819,0,MARIANO MELGAR,JURIDICA
20228679624,P D L COMERCIAL E I R L,040109,AV. PROLONG MARISCAL CASTILLA 833,0,MARIANO MELGAR,JURIDICA
20125106243,DISTRIBUIDORA SANTA MARTHA E.I.R.L.,040101,PZA. ESPAñA 134,0,AREQUIPA (CERCADO),JURIDICA
20120969171,DISTRIBUIDORA GONZALES EIRL.,040102,AV. JOSE CARLOS MARIATEGUI 403 GRAFICOS URB.,0,ALTO SELVA ALEGRE,JURIDICA
20496619677,MADERERA COMERCIAL IRENE E.I.R.L.,040101,PJ. RONDA LA ISLA 264,0,AREQUIPA (CERCADO),JURIDICA
20220888151,DISTRIBUIDORA J M V CONDOR EIRLTDA,040104,AV. HUANUCO 1 1-A SEMI RURAL PACHACUTEC URB.,0,CERRO COLORADO,JURIDICA
20223074015,COMERCIAL AGROPECUARIA CINCO E I R L,040101,AV. PARRA 99-A,0,AREQUIPA (CERCADO),JURIDICA
20228312160,COMERCIAL FANTASIA E I R LTDA,040101,CAL. NICOLAS DE PIEROLA 526,0,AREQUIPA (CERCADO),JURIDICA
20161529355,DISTRIBUIDORA SAN ANTONIO E.I.R.LTDA.,040101,CAL. CAMANA 130 A MUNICIPAL URB.,0,AREQUIPA (CERCADO),JURIDICA
20172676121,COMERCIAL SAN PEDRO E.I.R.LTDA.,040101,CAL. CAMANA 130 MUNICIPAL URB.,0,AREQUIPA (CERCADO),JURIDICA
20177243478,COMERCIAL MADERERA LOURDES E.I.R.L.,040104,CAL. AYACUCHO 120 SEMIRURAL PACHACUTEC URB.,0,CERRO COLORADO,JURIDICA
20222351767,EMPRESA DE TRANSPORTES VIRGEN DEL CARMEN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,CAL. HUANUCO 306 EL PORVENIR URB.,0,MIRAFLORES,JURIDICA
20124992134,TRANSPORTES CASO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - TRANSCAS S.R.L.,040129,AV. CARACAS 800,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20222185735,AREQUIPA MENSAJERIA COMERCIAL S A,040101,CAL. SANTA MARTA 304 305,0,AREQUIPA (CERCADO),JURIDICA
20133047183,INMOB. CENTRO COMERCIAL EL TRIUNFO S.A.,040101,CAL. PIZARRO 409,0,AREQUIPA (CERCADO),JURIDICA
20311657683,DISTRIBUIDORA DAVILA E.I.R.L.,040101,E 32 LA ALBORADA URB.,0,AREQUIPA (CERCADO),JURIDICA
20311666089,COMERCIAL MIGUEL ANGEL EIRL,040112,CAL. VALDELOMAR 213 15 DE ENERO URB.,0,PAUCARPATA,JURIDICA
20327279131,COMERCIAL FERROTECNIA INDUSTRIAL S.R.L.,040101,CAL. TORIBIO PACHECO 105 VALLECITO ----,0,AREQUIPA (CERCADO),JURIDICA
20454517807,MCR JASS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-MCR JASS S.R.L.,040129,B 10 VILLA DOLORES URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20454967594,ESTABLECIMIENTO COMERCIAL LILY E.I.R.L. - ESCOLI E.I.R.L,040101,CAL. PERU 204 7-B,0,AREQUIPA (CERCADO),JURIDICA
20134691990,DISTRIBUIDORA REY EIRL,040101,G 11A LAS ORQUIDEAS URB.,0,AREQUIPA (CERCADO),JURIDICA
20227920590,DISTRIBUIDORA NACIONAL DEL SUR E I R L,040101,A4 6 NICOLAS DE PIEROLA RES.,0,AREQUIPA (CERCADO),JURIDICA
20272693979,COMERCIAL SAGITARIO E.I.R.LTDA.,040109,CAL. PIEROLA 308,0,MARIANO MELGAR,JURIDICA
20453938361,COMERCIAL TJ S.R.L.,040101,CAL. JUAN DE DIOS SALAZAR 107 LA PERLA URB.,0,AREQUIPA (CERCADO),JURIDICA
20135183947,DISTRIBUIDORA VIRGEN DE LAS PENAS,040101,CAL. LUNA PIZARRO 415 VALLECITO URB.,0,AREQUIPA (CERCADO),JURIDICA
20209230241,DISTRIBUIDORA STEPHANIE S A,040101,CAL. SAN CAMILO 502,0,AREQUIPA (CERCADO),JURIDICA
20134683202,DISTRIBUIDORA ALFA SUR S. A,040112,A 3 DOS DE MAYO COO.,0,PAUCARPATA,JURIDICA
20100235308,DISTRIBUIDORA DE PRODUCTOS SA,040104,AV. PUMACAHUA 717 CERRO VIEJO ----,0,CERRO COLORADO,JURIDICA
20121323100,COMERCIAL SAN CARLOS S.A.,040101,E 5 LOS ALAMOS URB.,0,AREQUIPA (CERCADO),JURIDICA
20133008102,COMERCIAL VELASQUEZ S.A.C,040103,AV. TRINIDAD MORAN I 5 LEON XIII URB.,0,CAYMA,JURIDICA
20100209307,DISTRIBUIDORA AUDI SA,040101,CAL. RIVERO 110,0,AREQUIPA (CERCADO),JURIDICA
20272328847,DISTRIBUIDORA SENOR DE HUANCA E.I.R.LTDA,040101,CAL. SAN FRANCISCO 216A,0,AREQUIPA (CERCADO),JURIDICA
20272329142,J&G COMERCIAL S.A.,040101,CAL. MERCADERES 224 225,0,AREQUIPA (CERCADO),JURIDICA
20221366078,CONSORCIO COMERCIAL FINANCIERO S A,040126,AV. AVENIDA EJERCITO 605,0,YANAHUARA,JURIDICA
20187215111,EMPRESA COMERCIAL Y SERVICIOS S.A.,040112,AV. ARGENTINA 409B APIMA Z.I.,0,PAUCARPATA,JURIDICA
20121603561,CURTIEMBRE PEROCHENA FLORES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CUPERFLOR S.R.L.,040101,CAL. RIVERO 400A,0,AREQUIPA (CERCADO),JURIDICA
20121186277,COMERCIAL MADERERA EL FRESNO S.R.LTDA.,040101,AV. JESUS 524,0,AREQUIPA (CERCADO),JURIDICA
20134753260,COMERCIAL TORNOCENTRO AREQUIPA S.C.R.L,040112,CAL. LOS ANGELES 203 B APIMA URB.,0,PAUCARPATA,JURIDICA
20411870775,DISTRIBUIDORA O & T E.I.R.L.,040129,PJ. ARENALES 104 EL MORAL URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20273855085,DISTRIBUIDORA SAN AGUSTIN EDITORIAL EIRL,040101,CAL. 2 DE MAYO 601 IV CENTENARIO URB.,0,AREQUIPA (CERCADO),JURIDICA
20214483549,COMERCIAL JUAREZ S R LTDA,040110,CAL. JOSE GALVEZ 303,0,MIRAFLORES,JURIDICA
20346518767,COMERCIAL SIULY S.R.LTDA.,040101,AV. 2 DE MAYO 609,0,AREQUIPA (CERCADO),JURIDICA
20272483818,BODEGA Y DISTRIBUC GUZMAN HNOS S.R.LTDA.,040103,B1 8 CASIMIROS CUADROS II URB.,0,CAYMA,JURIDICA
20312111315,EMPRESA COMERCIAL Y SERVICIOS RENE S R L,040101,AV. ALCIDES CARREON 225,0,AREQUIPA (CERCADO),JURIDICA
20272809195,NUEVA DISTRIBUIDORA S.C.R.LTDA,040122,PJ. LAS CANTUTAS LL 09 LA CAMPINA MUTUAL URB.,0,SOCABAYA,JURIDICA
20311793277,DISTRIBUIDORA DAYCON S C R L,040101,BL. 1 S/N 201 NICOLAS DE PIEROLA C.H.,0,AREQUIPA (CERCADO),JURIDICA
20454845642,KANELA FINA SABORES Y DETALLES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040126,AV. VICTOR ANDRES BELAUNDE 371 B UMACOLLO ----,0,YANAHUARA,JURIDICA
20272128082,COMERCIAL SALINERA PICHU PICHU EIRLTDA.,040112,A 7 ISRAEL P.J.,0,PAUCARPATA,JURIDICA
20434912882,DISTRIBUIDORA DE ALIMENTOS Y SERVICIOS DE LA REGION EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,040110,CAL. 19 B-14 201 MIRADOR DE LA ALAMEDA RES.,0,MIRAFLORES,JURIDICA
20272894109,DISTRIBUIDORA KRISTEL S.R.LTDA.,040112,AV. PIZARRO J 22 SANTA CATALINA URB.,0,PAUCARPATA,JURIDICA
20326729575,COMERCIAL SANTA MARIA E.I.R.L,040129,AV. GARCILAZO DE LA VEGA 314B TRECE DE ENERO URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20272766950,DISTRIBUIDORA AQP EIRL,040103,CAL. LAS ORQUIDEAS 109 CHAVEZ URB.,0,CAYMA,JURIDICA
20272782726,COMERCIAL DESCHAZ E.I.R.LTDA.,040102,AV. BRASIL 100A,0,ALTO SELVA ALEGRE,JURIDICA
20165418426,OCTANO COMERCIAL S.R.L.,040103,AV. BOLOGNESI 906,0,CAYMA,JURIDICA
20163620261,DISTRIBUIDORA SAN MIGUEL S.C.R.L.,040107,CAL. WASHINGTON 102,0,JACOBO HUNTER,JURIDICA
20217748471,COMERCIAL WILLY S C R LTDA,040101,CAL. SANTO DOMINGO 113 3 A,0,AREQUIPA (CERCADO),JURIDICA
20130959572,COMERCIAL BENAVENTE SCRLTDA,040101,CAL. ALVAREZ THOMAS 573 A,0,AREQUIPA (CERCADO),JURIDICA
20163656966,DISTRIBUIDORA DEL CENTRO SA,040101,CAL. LA MERCED 108 2PIS,0,AREQUIPA (CERCADO),JURIDICA
20120882300,COMERCIAL Y FERRETERIA SANTO DOMINGO SRL,040104,AV. PERU 103 A ALTO LIBERTAD P.J.,0,CERRO COLORADO,JURIDICA
20121092884,DISTRIBUIDORA ORIENTE S.R. LTDA.,040101,CAL. VICTOR LIRA 281 8,0,AREQUIPA (CERCADO),JURIDICA
20125132163,COMERCIAL DELTA SCRLTDA,040110,PQ. LUNA PIZARRO 100,0,MIRAFLORES,JURIDICA
20134634091,COMERCIAL LOAYZA  SCRL,040101,CAL. APURIMAC 305,0,AREQUIPA (CERCADO),JURIDICA
20172660984,DISTRIBUIDORA GENERAL JOF SRLTDA,040112,CAL. REPUBLICA DE CHILE 304 FECIA URB.,0,PAUCARPATA,JURIDICA
20210218654,COMERCIAL PANAMERICANA S R L,040112,CAL. JAVIER DE LUNA PIZAR 212 MANCO CAPAC URB.,0,PAUCARPATA,JURIDICA
20223205055,COMERCIAL FESOLMA S R LTDA,040110,CAL. EL CARMEN 358,0,MIRAFLORES,JURIDICA
20227722798,CENTRO ECONOMICO COMERCIAL UCRANIA PERU,040101,CAL. DEAN VALDIVIA 501,0,AREQUIPA (CERCADO),JURIDICA
20121646456,DISTRIBUIDORA JAIMITO S.R.LTDA.,040101,CAL. SAN FRANCISCO 309,0,AREQUIPA (CERCADO),JURIDICA
20187214492,COMERCIAL QUIMICA DEL SUR SRLTDA,040104,CAL. SOSA RUIZ 701 LA LIBERTAD URB.,0,CERRO COLORADO,JURIDICA
20209555469,CIA DISTRIBUIDORA IND INTERNACIONAL SRL,040112,CAL. COMANDANTE PATINO 246 GUARDIA CIVIL URB.,0,PAUCARPATA,JURIDICA
20100238587,COMERCIAL AFSA S R LTDA,040110,CAL. PTE ARNAO 305 B,0,MIRAFLORES,JURIDICA
20224192348,DISTRIBUIDORA CORAL MOTORS S R L,040101,CAL. SANTO DOMINGO 201 104,0,AREQUIPA (CERCADO),JURIDICA
20134709287,COMERCIAL CAVIZ S.R.LTDA.,040112,AV. CAYRO C 8 CAYRO URB.,0,PAUCARPATA,JURIDICA
20136272587,COMERCIAL JEAN SRL,040101,CAL. PIZARRO 219 ----,0,AREQUIPA (CERCADO),JURIDICA
20170381255,DISTRIBUIDORA LIBERTAD S.R.LTDA.,040112,PJ. TASAHUAYO M-5 AMAUTA URB.,0,PAUCARPATA,JURIDICA
20120988558,PROMOCION COMERCIAL SRL,040101,AV. PARRA 201,0,AREQUIPA (CERCADO),JURIDICA
20121321158,COMERCIAL AIL S.R.LTDA,040101,CAL. BEATERIO 142 A,0,AREQUIPA (CERCADO),JURIDICA
20120889576,COMERCIAL PRADO S.C.R.LTDA,040101,CAL. GOMEZ DE LA TORRE 110 204 LA VICTORIA URB.,0,AREQUIPA (CERCADO),JURIDICA
20124989931,DISTRIBUIDORA DE TEJIDOS REAL SRLTDA.,040107,PJ. PROGRESO 106,0,JACOBO HUNTER,JURIDICA
20133002163,DISTRIBUIDORA FORTALEZA S.C.R.LTDA.,040122,CAL. SULLANA N~ 16 SAN MARTIN URB.,0,SOCABAYA,JURIDICA
20121133742,COMERCIAL DE SANITARIOS Y MAYOLICAS SCRL,040101,CAL. ALVAREZ THOMAS 208,0,AREQUIPA (CERCADO),JURIDICA
20132991619,COMERCIAL BUEN HOGAR S.R.LTDA,040101,CAL. ALVAREZ THOMAS 559,0,AREQUIPA (CERCADO),JURIDICA
20170400811,DISTRIBUIDORA ALVAREZ NUNEZ EQUIPOS SRLD,040101,---- GALERIAS GAMESA 17,0,AREQUIPA (CERCADO),JURIDICA
20121092531,COMERCIAL FERRETERA ALFARO S.C.R.LTDA.,040101,AV. ESPAÑA 228,0,AREQUIPA (CERCADO),JURIDICA
20191860595,CASA COMERCIAL AGROPECUARIA CHAMBI S.R.L,040109,CAL. SAN MIGUEL 610 OTROS ----,0,MARIANO MELGAR,JURIDICA
20219314389,DISTRIBUIDORA COM DE COM VENTA SOC RLTDA,040110,CAL. SANCHEZ TRUJILLO 408,0,MIRAFLORES,JURIDICA
20125137394,DISTRIBUIDORA Y REPRESENTACIONES EIRL.,040101,G 16 JUAN EL BUENO URB.,0,AREQUIPA (CERCADO),JURIDICA
20162640241,DISTRIBUIDORA DURAND SCRL,040101,CAL. EL PALOMAR 120 EL PALOMAR URB.,0,AREQUIPA (CERCADO),JURIDICA
20170575378,DISTRIBUIDORA ATLANTA E.I.R.L,040109,AV. JESUS 415,0,MARIANO MELGAR,JURIDICA
20227620367,DISTRIBUIDORA J R S EIRLTDA,040101,AV. SALAVERRY 204 A,0,AREQUIPA (CERCADO),JURIDICA
20120999835,DISTRIBUIDORA SAN JACINTO E.I.R.LTDA,040101,AV. PARRA 219,0,AREQUIPA (CERCADO),JURIDICA
20129882817,COMERCIAL KARINA EIRL,040101,CAL. ALTO DE LA LUNA 200,0,AREQUIPA (CERCADO),JURIDICA
20135190218,COMERCIAL LEON JR'S E.I.R.LTDA.,040101,CAL. SAN JUAN DE DIOS 319 A,0,AREQUIPA (CERCADO),JURIDICA
20226545604,DISTRIBUIDORA CARITO E I R LTDA,040101,CAL. DEAN VALDIVIA 411 125,0,AREQUIPA (CERCADO),JURIDICA
20162568036,DISTRIBUIDORA SAGITARIO E I R LTDA,040101,CAL. PIEROLA 402 2,0,AREQUIPA (CERCADO),JURIDICA
20121431841,COMERCIAL GEOMAR E.I.R.L-EN LIQUIDACION,040101,C 24 LAMBRAMANI URB.,0,AREQUIPA (CERCADO),JURIDICA
20120818121,DISTRIBUIDORA YOMARA E I R LTDA,040112,CAL. BERNARDO ALCEDO 102 13 DE ENERO URB.,0,PAUCARPATA,JURIDICA
20124898464,DISTRIBUIDORA DE PRODUCTOS METALICOS,040122,AV. INDEPENDENCIA 611,0,SOCABAYA,JURIDICA
20206431459,COMERCIAL INDUSTRIAL TURPO DEL SUR EIRL,040112,AV. JESUS 110,0,PAUCARPATA,JURIDICA
20219513403,DISTRIBUIDORA GENERAL DIALCA E I R LTDA,040112,F 2 DOLORES URB.,0,PAUCARPATA,JURIDICA
20121570379,COMERCIAL HISPANO PERUANA,040101,AV. PARRA 235,0,AREQUIPA (CERCADO),JURIDICA
20121037191,COMERCIAL DISTRIBUIDORA AREQUIPA SA,040101,CAL. MERCADERES 401 C,0,AREQUIPA (CERCADO),JURIDICA
20120892798,DISTRIBUIDORA LATINO AMERICA SA,040101,CAL. MERCADERES 116,0,AREQUIPA (CERCADO),JURIDICA
20121546401,DISTRIBUIDORA QUILLCA S.A.,040101,CAL. RICARDO PALMA 216 UMACOLLO ----,0,AREQUIPA (CERCADO),JURIDICA
20223484698,DISTRIBUIDORA AMERICANA S A,040110,CAL. BLONDEL 101 MIRAFLORES URB.,0,MIRAFLORES,JURIDICA
20120967399,DISTRIBUIDORA REGIONAL DE LIBROS S.A.,040101,CAL. SANTA CATALINA 107 3,0,AREQUIPA (CERCADO),JURIDICA
20187730580,DISTRIBUIDORA MUNDIAL DE EDICIONES S.A.,040101,AV. GOYENECHE 322 A,0,AREQUIPA (CERCADO),JURIDICA
20273288814,COMERCIAL MADERERA DON PEPE EIRL,040109,AV. SIMON BOLIVAR 103,0,MARIANO MELGAR,JURIDICA
20100197538,DISTRIBUIDORA GARCIA SA,040101,AV. SAN JERONIMO 432 UMACOLLO ----,0,AREQUIPA (CERCADO),JURIDICA
20100242002,COMERCIAL VILLAVICENCIO S R L,040109,AV. PROLONG MARISCAL CASTILLA 1028,0,MARIANO MELGAR,JURIDICA
20312257441,COMERCIAL ALESUR S.R.LTDA,040129,E 16 LA MELGAR URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20121293511,COMERCIAL REGIONAL DEL SUR E.I.R.L.,040126,CAL. JOSE SALAS 111,0,YANAHUARA,JURIDICA
20134756366,COMERCIAL FEJERD SRLTDA,040109,AV. MARISCAL CASTILLA 649,0,MARIANO MELGAR,JURIDICA
20170517092,DISTRIBUIDORA LIBERTAD S.R.LTDA.,040112,PJ. TASAHUAYO M-5 AMAUTA URB.,0,PAUCARPATA,JURIDICA
20272976920,COMERCIAL BRAJOR EIRL,040112,CAL. VALDELOMAR 213 15 DE ENERO URB.,0,PAUCARPATA,JURIDICA
20326762602,COMERCIAL MD & F E.I.R.LTDA.,040101,CAL. MERCADERES 408B OF.4,0,AREQUIPA (CERCADO),JURIDICA
20312061971,DISTRIBUIDORA SION E.I.R. LTDA.,040101,CAL. DEAN VALDIVIA 314 209,0,AREQUIPA (CERCADO),JURIDICA
20312621356,COMERCIAL TRANSPORTISTA COYORITI E I R L,040102,CAL. JOSE C MARIATEGUI 723 INDEPENDENCIA P.J.,0,ALTO SELVA ALEGRE,JURIDICA
20163678421,LAZARTE HERMANOS AGROPECUARIA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,---- TORRE 2 PISO 12 . 1201 VILLA MEDICA C.H.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20121078890,INDUSTRIAL COMERCIAL SANTA ELENA SCRLTDA,040104,JR. ARICA MZ 5 LT 2 AMPLIAC PACHACUTEC P.J.,0,CERRO COLORADO,JURIDICA
